%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
3099990000000,1352,3099990000000,base_link,0.00967913246153,-0.0110543129233,0.0166752320259,-0.999753086647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00290817045607,-0.00101847760379,0.00546565791592,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.197062507272,-0.149856954813,9.8165512085,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100010000000,1353,3100010000000,base_link,0.00970983253056,-0.0110776029672,0.0166665497751,-0.999752665179,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00172798824497,-0.00247558602132,0.00185505277477,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.311297476292,-0.163847476244,9.81485748291,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100030000000,1354,3100030000000,base_link,0.0097223343395,-0.0110852025708,0.0166888876049,-0.999752075123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00174302770756,-0.00572715140879,-0.00261088949628,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.192694813013,-0.219558537006,9.76324558258,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100046000000,1355,3100050000000,base_link,0.00969687982443,-0.0110517476455,0.0166590054893,-0.999753128794,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00520324520767,-0.00874256715178,0.0043182070367,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.238887265325,-0.223230034113,9.80494403839,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100070000000,1356,3100070000000,base_link,0.0096625324478,-0.0110251164349,0.0166719867186,-0.999753550262,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00341974431649,-0.010841823183,-0.00286006345414,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.252910017967,-0.193939849734,9.81920051575,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100090000000,1357,3100090000000,base_link,0.00967065287781,-0.0110133121069,0.0166553387134,-0.99975384529,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000541619083378,-0.00722866412252,0.00502524059266,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.202730461955,-0.154803782701,9.79245567322,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100110000000,1358,3100106000000,base_link,0.00969516089979,-0.0110116345059,0.0166325794152,-0.999754013878,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00203240709379,-0.006460363511,0.00439397105947,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.259562551975,-0.193837657571,9.7506980896,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100130000000,1359,3100130000000,base_link,0.00969358162774,-0.0109916029814,0.016613739774,-0.999754646081,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00206626788713,-0.00862611550838,0.00431475928053,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.211772546172,-0.100367762148,9.84592914581,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100150000000,1360,3100150000000,base_link,0.00969583302678,-0.0109967351834,0.0166010535726,-0.999754772521,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000351273571141,-0.00540426233783,0.00418835552409,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.253980636597,-0.17601595819,9.76595306396,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100170000000,1361,3100170000000,base_link,0.00967811315811,-0.0110210642047,0.0165472741939,-0.999755531164,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00278412830085,-0.00438632024452,0.00408986583352,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.155324921012,-0.139902189374,9.76282787323,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100190000000,1362,3100190000000,base_link,0.00969109455209,-0.0110368612057,0.0165459676416,-0.999755236136,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00129448971711,-0.00250264513306,0.00182877318002,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.282748728991,-0.184331610799,9.75393772125,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100210000000,1363,3100210000000,base_link,0.00969531162416,-0.0110506000082,0.0165253578326,-0.999755362577,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00157326692715,-0.00480334647,0.00541609525681,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.250112622976,-0.151867866516,9.83832931519,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100230000000,1364,3100230000000,base_link,0.00968382290363,-0.0110289204761,0.0164589343994,-0.999756879864,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00236594234593,-0.00667202519253,0.00994407292455,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.209331601858,-0.15151463449,9.83717441559,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100250000000,1365,3100246000000,base_link,0.00970067308195,-0.0110288987441,0.016420370033,-0.999757343479,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.44162331708e-05,-0.00667048012838,0.00510742329061,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.236193105578,-0.215170741081,9.83691883087,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100270000000,1366,3100270000000,base_link,0.0094042457353,-0.0110133972649,0.0164578385813,-0.999759661556,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0371926240623,-0.00592787144706,-0.00152411870658,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.177752748132,-0.368296682835,10.205034256,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100290000000,1367,3100290000000,base_link,0.0083630181326,-0.0109704564587,0.0164706933701,-0.99976922889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.117939814925,-0.00910944677889,0.00173504697159,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.234996691346,-0.232266157866,10.7863693237,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100310000000,1368,3100310000000,base_link,0.00626249551166,-0.0109382945443,0.0164282514937,-0.999785624014,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.227636530995,-0.00566909601912,0.00961078610271,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.291410088539,-0.0297729354352,11.0093126297,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100330000000,1369,3100330000000,base_link,0.00431437795289,-0.0108272053298,0.0163947447491,-0.99979772016,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.237314075232,-0.0220415368676,0.00643553119153,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.210305228829,-0.242663040757,11.4893093109,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100350000000,1370,3100350000000,base_link,0.00265523894384,-0.0105012646525,0.0163812577576,-0.999807161054,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.103284865618,-0.0343689844012,0.00457778479904,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.243778645992,-0.255392640829,11.8637170792,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100370000000,1371,3100370000000,base_link,0.00248716290961,-0.0103131194744,0.0163703838707,-0.999809774158,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0159912351519,-0.0295346900821,0.00336646661162,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.21694020927,-0.122995451093,12.1052885056,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100390000000,1372,3100390000000,base_link,0.00175629869012,-0.0100849400585,0.0164565741759,-0.999812260822,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0833148807287,-0.0244021210819,-0.00463148579001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.179557427764,-0.087981544435,12.0502109528,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100410000000,1373,3100406000000,base_link,0.000414218239348,-0.0099712071171,0.0164972880315,-0.999814115284,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.187616050243,-0.0176898650825,-0.000375901669031,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.29914906621,0.00450871046633,11.9133834839,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100430000000,1374,3100430000000,base_link,-0.00122360763524,-0.00977308400187,0.0165310055103,-0.999814873927,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.132965296507,-0.0281027909368,0.00307256751694,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.269752800465,-0.245313972235,11.7185792923,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100446000000,1375,3100446000000,base_link,-0.00148984565529,-0.00947838302965,0.0166523462872,-0.999815337542,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00996058061719,-0.0310301184654,-0.00845216680318,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.160840287805,-0.227003514767,11.4752845764,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100470000000,1376,3100470000000,base_link,-0.000828048925254,-0.00928802777616,0.0167204555944,-0.999816770535,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0865386649966,-0.0317289978266,-0.00645939260721,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.205769047141,-0.190893486142,11.3093700409,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100490000000,1377,3100490000000,base_link,-0.000311476735024,-0.00894924877365,0.0167652576944,-0.999819425787,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0444583967328,-0.0353225022554,-0.0010278330883,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.272977203131,-0.0123331109062,11.2209920883,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100510000000,1378,3100510000000,base_link,-0.000809016330428,-0.00872868377869,0.0168464746714,-0.999819720815,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0644295215607,-0.0276473760605,-0.00557257514447,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.236148297787,-0.0557980239391,11.156291008,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100530000000,1379,3100526000000,base_link,-0.00112529484273,-0.00855695710297,0.0169037943854,-0.999819889402,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.025809224695,-0.0232336595654,-0.00162909051869,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.212526828051,-0.17173075676,11.1311359406,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100550000000,1380,3100550000000,base_link,-0.000420630487222,-0.00850849151991,0.0169169020553,-0.999820690192,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0858927965164,-0.00984300114214,0.00159456976689,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.185723856091,-0.245010674,11.1286125183,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100570000000,1381,3100570000000,base_link,0.000676617274188,-0.00854089256824,0.0169294196693,-0.999820057989,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.108931005001,-0.00307141058147,0.000828475458547,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.224819377065,-0.13398116827,11.3169841766,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100590000000,1382,3100590000000,base_link,0.00100728860599,-0.00854443257425,0.0169547077784,-0.999819299346,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0145542053506,-0.011172093451,0.00101060152519,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.140418559313,0.00755576603115,11.4254665375,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100610000000,1383,3100610000000,base_link,0.000720269226171,-0.00845619353708,0.0169984140603,-0.99981951008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0383605137467,-0.0140745425597,-0.00236269459128,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.190857648849,-0.147572800517,11.5195732117,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100630000000,1384,3100630000000,base_link,0.000981594833463,-0.00848943883947,0.0170081078355,-0.999818835731,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0215300060809,-0.00202664965764,0.00205713394098,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.231631875038,-0.253879010677,11.608089447,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100650000000,1385,3100650000000,base_link,0.00185182155882,-0.00854593504354,0.0169905747465,-0.999817487032,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.112081259489,-0.00130532856565,0.00420523900539,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.188156977296,-0.15542961657,11.6123600006,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100670000000,1386,3100670000000,base_link,0.00318799947517,-0.00861679410333,0.0169930614106,-0.999813483081,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0990280807018,-0.00154017435852,0.00123064150102,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.183533892035,-0.0468417294323,11.6300773621,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100690000000,1387,3100690000000,base_link,0.00338051969372,-0.00864946317928,0.0170296448751,-0.999811881501,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0186786912382,-0.00247811502777,-0.00107940123416,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.251657664776,-0.0198340732604,11.5544462204,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100710000000,1388,3100710000000,base_link,0.00303856584814,-0.00866601306131,0.0170726346606,-0.999812134382,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0336844958365,-0.00628764554858,-0.000528224045411,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.232861191034,-0.161148265004,11.5923194885,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100730000000,1389,3100730000000,base_link,0.00323280305686,-0.00863236851631,0.0170699372622,-0.999811797207,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0448773950338,-0.01058914233,0.00393883977085,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.260770797729,-0.211090356112,11.5280981064,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100750000000,1390,3100750000000,base_link,0.00416909249771,-0.0086526979499,0.0170850679809,-0.999807961844,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.107092455029,-0.00292936712503,0.00156554940622,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.281355410814,-0.168452426791,11.481543541,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100770000000,1391,3100770000000,base_link,0.00513847873918,-0.00869190686673,0.0170709066398,-0.999803325691,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0651472955942,-0.00403405213729,0.0029954565689,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.218033418059,-0.0477846041322,11.467625618,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100790000000,1392,3100786000000,base_link,0.0051400888805,-0.0087179121308,0.0170449863279,-0.999803536425,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0208505131304,-0.0049886899069,0.00579721201211,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.239410221577,-0.109138973057,11.4711761475,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100810000000,1393,3100810000000,base_link,0.00479777184762,-0.00872631285382,0.0170057054651,-0.999805812355,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.035706423223,-0.00330871436745,0.00660705287009,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.164759576321,-0.0610125437379,11.4897661209,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100830000000,1394,3100830000000,base_link,0.0050786247813,-0.00874691657121,0.01703078284,-0.999803831453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0536641925573,-0.00478045083582,-0.00367724942043,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.186455354095,-0.189210638404,11.5134620667,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100846000000,1395,3100850000000,base_link,0.00598627403919,-0.00871438471947,0.0170426261044,-0.999798900271,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0813181400299,-0.00933494977653,-0.000312471442157,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.147309362888,-0.0599540919065,11.3953485489,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100870000000,1396,3100870000000,base_link,0.00622575803005,-0.00869460039608,0.0170052839966,-0.999798225922,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0118161318824,-0.00834684632719,0.00594475399703,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.154085889459,1.27269886448e-05,11.4463996887,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
3100890000000,1397,3100890000000,base_link,0.00590857821727,-0.00864449544878,0.0169940729349,-0.999800839027,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.045502461493,-0.0119777098298,0.0031800980214,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.254340201616,-0.0506128929555,11.4076137543,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
