%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
2770630000000,1926,2770630000000,base_link,0.00157974620025,-0.00757689371476,0.0200959545448,-0.999768090925,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0852354094386,-0.0563542768359,0.00928756315261,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.241671726108,-0.0555401481688,11.9730205536,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770650000000,1927,2770650000000,base_link,0.000716910649181,-0.00710973607023,0.0200305847827,-0.999773865043,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.113414615393,-0.0624720677733,0.0110914660618,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.236214369535,-0.172001868486,11.6806497574,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770670000000,1928,2770670000000,base_link,-0.000198271946285,-0.00639450009974,0.020013262428,-0.999779301987,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.064302071929,-0.0653296262026,0.00190114160068,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.132153108716,-0.116162821651,11.5483446121,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770686000000,1929,2770686000000,base_link,-7.21290628703e-05,-0.00601328053787,0.0199902502487,-0.999782083679,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0173011478037,-0.0542998686433,0.00445091864094,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.203343331814,-0.254057615995,11.4182605743,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770710000000,1930,2770710000000,base_link,0.000646965319899,-0.00576217290716,0.0199970358913,-0.999783305938,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0776920318604,-0.0284397043288,-0.000664635910653,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.234207049012,-0.194845989347,11.1831989288,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770730000000,1931,2770730000000,base_link,0.00113917284506,-0.00576044077047,0.0200205959796,-0.99978233656,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0408079102635,-0.00482138711959,-0.00139222422149,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.264595091343,-0.100493662059,11.2455682755,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770750000000,1932,2770750000000,base_link,0.0010923638307,-0.00582283950896,0.0200269601538,-0.999781957238,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0136264674366,0.000420420255978,0.000297524238704,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.103572554886,-0.128483608365,11.1625928879,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770770000000,1933,2770770000000,base_link,0.00107954279231,-0.00586087160675,0.0200010819888,-0.999782210119,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0104410080239,-0.00497387489304,0.00194741785526,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.162832632661,-0.168239101768,11.1684913635,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770790000000,1934,2770790000000,base_link,0.00162007250247,-0.00594115773117,0.0200049594988,-0.999780945714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0701086372137,0.00225758599117,0.00105602119584,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.238382831216,-0.22776016593,11.2018499374,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770810000000,1935,2770810000000,base_link,0.00271431088012,-0.00611118322178,0.0200204273923,-0.999777278938,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0892515182495,0.0081396503374,0.00218382617459,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.157322928309,-0.223938733339,11.3700580597,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770830000000,1936,2770830000000,base_link,0.00304392211989,-0.00623343558888,0.0200468113194,-0.999775003008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0375392772257,0.0092332130298,-0.00196638982743,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.214976087213,-0.0394914932549,11.407365799,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770850000000,1937,2770850000000,base_link,0.0029986391178,-0.00632829382154,0.0200934257339,-0.999773654309,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0122576663271,0.00203121616505,-0.00316559802741,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.154433876276,-0.0809024572372,11.5319929123,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770870000000,1938,2770870000000,base_link,0.00317758854504,-0.00646732129289,0.0201115910256,-0.999771841995,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0232983492315,0.00886303186417,-0.00097543746233,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.211824536324,-0.200312942266,11.6783208847,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770890000000,1939,2770890000000,base_link,0.00397607293779,-0.00674279062521,0.0201033723901,-0.999767332282,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0876519083977,0.023050993681,0.00224955705926,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.261096745729,-0.145152896643,11.5815505981,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770910000000,1940,2770910000000,base_link,0.00477959618384,-0.00706072718795,0.020139028624,-0.999760841667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0637551099062,0.0216852426529,-0.000174094137037,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.120195642114,-0.0663615465164,11.6627092361,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770930000000,1941,2770930000000,base_link,0.00498879107861,-0.00728757700243,0.0201773401093,-0.999757427773,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0108116893098,0.0154061298817,-0.00226143957116,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.172998204827,-0.0204527154565,11.7348861694,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770950000000,1942,2770950000000,base_link,0.00477774271032,-0.00758608008138,0.0201850108357,-0.999756079073,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0249284598976,0.0275315269828,0.00213345931843,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.175717294216,-0.128032416105,11.6793613434,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770970000000,1943,2770970000000,base_link,0.004793462497,-0.00783398224669,0.0201976127434,-0.99975384529,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0198367722332,0.0136548615992,-0.00397474551573,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.282564043999,-0.118116736412,11.5455322266,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2770990000000,1944,2770990000000,base_link,0.00532062120178,-0.00794578688749,0.0202312459285,-0.999749630606,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0664959698915,0.00133245415054,-0.000196713837795,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.116125963628,-0.122689880431,11.462433815,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771010000000,1945,2771010000000,base_link,0.00591552660269,-0.00802868842142,0.0202340697674,-0.999745542361,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0554411262274,0.000533080543391,0.0010746777989,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.188929542899,-0.0829030647874,11.3603458405,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771030000000,1946,2771030000000,base_link,0.00609045635657,-0.00806195224538,0.0202730977491,-0.999743435019,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00712653202936,-0.00278692599386,-0.00273813586682,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.200070753694,-0.128605633974,11.4149637222,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771050000000,1947,2771050000000,base_link,0.00588826088443,-0.00816723894191,0.0202968685716,-0.999743350725,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0261539947242,0.00577715784311,0.000271876109764,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.149463504553,-0.173094749451,11.3746881485,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771070000000,1948,2771070000000,base_link,0.00585723002026,-0.00829205576364,0.020309849801,-0.999742254907,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0109158717096,0.00637957360595,-0.00153553916607,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.176839470863,-0.146487131715,11.3704767227,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771090000000,1949,2771090000000,base_link,0.00628638602468,-0.00836369651576,0.0203330305677,-0.999738545984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0465332195163,-0.00188883044757,-0.00177172548138,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.212528303266,-0.130615442991,11.4091711044,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771110000000,1950,2771110000000,base_link,0.00676983120357,-0.00837049425912,0.0203609739282,-0.999734794915,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0453568920493,-0.0066026924178,-0.00304071605206,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.179638028145,-0.0132745783776,11.4028978348,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771130000000,1951,2771130000000,base_link,0.00684978402215,-0.00840166160664,0.0203063516125,-0.999735047796,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00399098033085,-0.00156106078066,0.00453568389639,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0663352906704,-0.0710962340236,11.5676002502,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771150000000,1952,2771150000000,base_link,0.00675351650425,-0.00844498082901,0.0203478241115,-0.999734542034,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0142542393878,0.000504023570102,-0.00491397548467,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0833292007446,-0.0437029488385,11.5084877014,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771170000000,1953,2771166000000,base_link,0.00683311181548,-0.0084674019646,0.0203967144558,-0.999732771866,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0127296075225,-0.00447070971131,-0.00210826424882,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.17493532598,-0.162985682487,11.4870033264,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771190000000,1954,2771190000000,base_link,0.0070720596688,-0.00846174218615,0.0204082205454,-0.999730959552,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0287011340261,-0.00545673724264,-0.00120180589147,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.160120874643,-0.116173312068,11.4630994797,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771210000000,1955,2771210000000,base_link,0.00733488914479,-0.00840080269997,0.0204108757969,-0.999729484412,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0238740649074,-0.0123225171119,-0.000411047687521,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0309134237468,-0.113676413894,11.3968839645,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771230000000,1956,2771230000000,base_link,0.00725447550969,-0.00830899509243,0.0203882850861,-0.999731338873,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0142007414252,-0.0146687673405,0.00288286292925,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.149234741926,-0.0653277784586,11.3807821274,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771250000000,1957,2771250000000,base_link,0.0070179742727,-0.0082135661898,0.0203465175592,-0.999734668474,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0242514181882,-0.0133037241176,0.00550726894289,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.183556169271,-0.142479136586,11.3497648239,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771270000000,1958,2771270000000,base_link,0.00706537000905,-0.00819195115384,0.0203094283325,-0.99973525853,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0130624715239,-0.00818999111652,0.00225831009448,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.203943878412,-0.143018886447,11.4339504242,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771290000000,1959,2771290000000,base_link,0.00739045330258,-0.0081613900377,0.0203262870719,-0.999732814013,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0335213877261,-0.00935763772577,-0.00212250417098,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.145492404699,-0.176609128714,11.3570356369,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771310000000,1960,2771310000000,base_link,0.0076415335008,-0.00810446851678,0.0203436937203,-0.999731001699,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0227664671838,-0.0125408004969,-0.000903283944353,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.130878955126,-0.0885525271296,11.2292337418,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771326000000,1961,2771330000000,base_link,0.00764962057141,-0.00805030440403,0.020323758261,-0.999731802489,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00433981977403,-0.0108490716666,0.0035771294497,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.19957664609,-0.133416414261,11.0561494827,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771350000000,1962,2771350000000,base_link,0.00756796201966,-0.00802668144529,0.0203435251329,-0.99973218181,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0102208554745,-0.00591655028984,6.38363417239e-07,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.229761451483,-0.108068458736,10.8864221573,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771370000000,1963,2771370000000,base_link,0.00758150992655,-0.00804758068452,0.0203690239763,-0.999731465314,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00187203614041,-0.00445458944887,-0.00164780090563,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.173882424831,-0.216867819428,10.746553421,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771390000000,1964,2771390000000,base_link,0.00775913800481,-0.0081071050203,0.0203784648704,-0.999729357971,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.017839146778,-0.000466780969873,-0.000971945584752,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.132017716765,-0.114567868412,10.5051021576,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771410000000,1965,2771410000000,base_link,0.00810847301275,-0.00821194576901,0.0203492149575,-0.999726323398,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0357919111848,0.00463881436735,0.00371467322111,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.227391019464,-0.0913988500833,10.1973428726,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771426000000,1966,2771426000000,base_link,0.00845252687187,-0.00837157704263,0.0203093440388,-0.999723035944,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0242614299059,0.00782852806151,0.00590720865875,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.156044140458,-0.101155593991,9.96996307373,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771446000000,1967,2771450000000,base_link,0.00859981625226,-0.00862189971401,0.0203496785728,-0.999718779112,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0129201309755,0.0198990143836,-0.00196687621064,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.203923240304,-0.0720093399286,9.78787136078,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771470000000,1968,2771470000000,base_link,0.0086489776056,-0.00891920389467,0.0203818787651,-0.99971507019,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00540086813271,0.0323240682483,-0.00234071328305,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.12723582983,-0.0699074715376,9.51131534576,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771490000000,1969,2771490000000,base_link,0.00874363199815,-0.00921889122186,0.0204020671055,-0.999711150533,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0112994061783,0.0246826391667,-0.0002519483387,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.216720715165,-0.170755714178,9.59176921844,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771510000000,1970,2771510000000,base_link,0.00885620330824,-0.00952091450931,0.0203985267702,-0.99970744161,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0083337360993,0.0146861122921,3.73910879716e-05,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.22447951138,-0.120275482535,9.48344230652,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2771530000000,1971,2771530000000,base_link,0.00895082561732,-0.00975660363745,0.0204095692446,-0.999704069862,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00860192999244,0.0165136680007,-8.65602632985e-05,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.175854220986,-0.131767526269,9.57667255402,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
