%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
2759750000000,1382,2759750000000,base_link,0.00973223139912,-0.0111059936853,0.0167102560571,-0.999751358626,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00147368852049,-0.0100668743253,0.00178353348747,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.214495643973,-0.138032406569,9.74952983856,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2759770000000,1383,2759770000000,base_link,0.0097283358614,-0.0110632208079,0.0167437628016,-0.99975131648,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00128511548974,-0.00934197381139,-0.00165674614254,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.258678495884,-0.199327662587,9.75879955292,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2759790000000,1384,2759790000000,base_link,0.00974642649062,-0.0110952822942,0.016749494773,-0.99975064213,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000860352185555,-0.000843307934701,0.00249207043089,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.299704492092,-0.250743001699,9.81209945679,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2759810000000,1385,2759810000000,base_link,0.00968983681439,-0.0111149210381,0.0167436363611,-0.999751105745,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00562371034175,-0.00701051019132,0.00346045847982,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.265155136585,-0.148880779743,9.76723194122,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2759830000000,1386,2759826000000,base_link,0.00970182018417,-0.0111241085572,0.0167501691226,-0.999750810717,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000300630694255,-0.00220873206854,0.00119503331371,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.215175583959,-0.179966703057,9.75788497925,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2759850000000,1387,2759850000000,base_link,0.00971169365966,-0.0111639420212,0.0167896607196,-0.999749588459,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.80312053999e-05,-0.00377357495017,-0.000898127676919,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.223573163152,-0.182228416204,9.77562141418,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2759870000000,1388,2759870000000,base_link,0.00969621020814,-0.011184149871,0.0168256962751,-0.999748871962,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00314608355984,-0.00581020256504,-0.000203691568458,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.199439793825,-0.194236695766,9.79824256897,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2759890000000,1389,2759890000000,base_link,0.00970395271592,-0.0111645706842,0.0168230410237,-0.999749082697,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00073845370207,-0.00781070906669,0.00402726046741,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.263862431049,-0.19870249927,9.73201370239,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2759910000000,1390,2759910000000,base_link,0.00970446876786,-0.0112022423112,0.0168460953498,-0.999748281906,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0025922190398,-0.00180039298721,0.00153163983487,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.246532529593,-0.165404230356,9.77246761322,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2759930000000,1391,2759930000000,base_link,0.00971260878957,-0.0112030058112,0.0168468961399,-0.999748155466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00160047935788,-0.00579018099234,0.0029598956462,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.193685367703,-0.146982133389,9.74195957184,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2759950000000,1392,2759950000000,base_link,0.00970626733523,-0.0112226788406,0.016815159563,-0.999748534788,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000756318331696,-0.00238358625211,0.00471753394231,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.275808632374,-0.195668905973,9.77715206146,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2759970000000,1393,2759970000000,base_link,0.00966744020959,-0.0112448619124,0.0167746564416,-0.999749335578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.002279011067,-0.00223538163118,0.00583743490279,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.134870380163,-0.118110999465,9.74948787689,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2759990000000,1394,2759990000000,base_link,0.00970648432565,-0.0112676854186,0.0167987222921,-0.999748281906,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00431654322892,-0.00431596767157,-0.00340089690872,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.225507646799,-0.166386783123,9.79411125183,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760010000000,1395,2760010000000,base_link,0.00970283030913,-0.0112468020668,0.0168171826117,-0.999748281906,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0018187809037,-0.00799991935492,0.00022982765222,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.15486356616,-0.150946632028,9.72537231445,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760030000000,1396,2760030000000,base_link,0.00969584603303,-0.01125899543,0.0167716640153,-0.999748956256,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0017667543143,-0.00380607019179,0.00643196608871,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.173010081053,-0.155192285776,9.76706218719,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760050000000,1397,2760050000000,base_link,0.00970488900158,-0.0112591694503,0.0167544259543,-0.99974916699,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000880539126229,-0.0075297979638,0.00351087376475,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.21086089313,-0.155436456203,9.74041557312,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760070000000,1398,2760070000000,base_link,0.00970760138177,-0.0112254672827,0.0167449007665,-0.999749672752,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00537043390796,-0.00923422630876,0.00487834680825,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.246363520622,-0.132350593805,9.77054309845,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760090000000,1399,2760090000000,base_link,0.0097362705407,-0.0111828870296,0.0166971062403,-0.999750684277,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00257901567966,-0.00997522380203,0.00737696839496,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.172295331955,-0.201559975743,9.78009033203,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760110000000,1400,2760110000000,base_link,0.00974587804652,-0.0111553750157,0.016694956751,-0.999750979305,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000574092613533,-0.0102329161018,0.00325069762766,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.157937601209,-0.142592966557,9.82925987244,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760130000000,1401,2760130000000,base_link,0.00967846473856,-0.0111233560055,0.0166950410447,-0.999751906535,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00890265591443,-0.00935147982091,0.00318071711808,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.213784962893,-0.192099899054,9.82590770721,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760150000000,1402,2760150000000,base_link,0.00970119152112,-0.0111238771611,0.0166810904379,-0.999751948682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00273016514257,-0.00439155008644,0.00178226339631,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.20988586545,-0.165871396661,9.69718837738,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760166000000,1403,2760170000000,base_link,0.00974207659835,-0.0111452337595,0.016668530677,-0.999751527214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00362794613466,-0.00512535637245,0.0029312921688,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.23486122489,-0.143449440598,9.77756690979,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760190000000,1404,2760190000000,base_link,0.00975113496038,-0.0112149755162,0.0166474151059,-0.999750979305,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00121332588606,0.000762114184909,0.0027604738716,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.277414232492,-0.074813246727,9.80154132843,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760210000000,1405,2760210000000,base_link,0.0097064353464,-0.0112500827709,0.0166731246835,-0.99975064213,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00346701056696,-0.00397696439177,0.000107327621663,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.263944804668,-0.150169834495,9.78410434723,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760230000000,1406,2760230000000,base_link,0.00968765966625,-0.0112138568137,0.0166698372293,-0.999751232186,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0034376308322,-0.0111045390368,0.0031030238606,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.203558936715,-0.173005849123,9.75308895111,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760250000000,1407,2760250000000,base_link,0.00973996118876,-0.0112175039155,0.0166952939258,-0.999750220661,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00356823531911,-0.00408131023869,-0.000764243828598,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.222614139318,-0.225061163306,9.80440616608,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760270000000,1408,2760270000000,base_link,0.00976269192258,-0.0112198676787,0.0167072636308,-0.999749883487,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00137172604445,-0.00524871936068,-0.000577401719056,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.256160914898,-0.164964973927,9.78115749359,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760290000000,1409,2760290000000,base_link,0.00977019183903,-0.0111874405356,0.0166481316023,-0.999751105745,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00155543885194,-0.0114609841257,0.00821816455573,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.126644223928,-0.216125816107,9.80773162842,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760310000000,1410,2760310000000,base_link,0.00977850876226,-0.0112007080671,0.0166516719376,-0.999750852864,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000489670957904,-0.00576006853953,5.23155831615e-05,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.248509556055,-0.131863430142,9.75343036652,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760330000000,1411,2760330000000,base_link,0.00976335038477,-0.011170241164,0.0166715231033,-0.999750979305,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000793110230006,-0.0081798331812,-0.00301436823793,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.205130860209,-0.114850379527,9.82126331329,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
